Genome1	Gen1	Start1	End1	Genome2	Gen2	Start2	End2	Info
1	At1g47470	17417521	17417051	1	At1g52970	19740751	19740302	4.7e-27
1	At1g08410	2646304	2649103	1	At1g52980	19741161	19743869	2.1e-29
1	At1g49220	18209614	18210369	1	At1g53010	19751515	19752051	2.7e-15
1	At1g28240	9871785	9868508	1	At1g53040	19770538	19768235	1.0e-148
1	At1g34550	12652624	12646794	1	At1g53040	19770538	19768235	2.0e-60
1	At1g03740	934055	936025	1	At1g53050	19776242	19779199	5.1e-140
1	At1g09600	3108619	3111320	1	At1g53050	19776242	19779199	3.7e-169
1	At1g18670	6430688	6427953	1	At1g53050	19776242	19779199	8.6e-138
1	At1g33770	12242106	12244442	1	At1g53050	19776242	19779199	1.8e-160
1	At1g53060	19779720	19780448	1	At1g53070	19782039	19782857	2.0e-74
1	At1g53070	19782039	19782857	1	At1g53080	19785036	19785887	3.0e-87
1	At1g50650	18767965	18767441	1	At1g53130	19799121	19798615	5.5e-17
1	At1g28370	9956837	9956337	1	At1g53170	19825764	19825207	5.2e-28
1	At1g50640	18761947	18761270	1	At1g53170	19825764	19825207	1.4e-20
1	At1g45180	17101775	17104123	1	At1g53190	19841740	19843671	3.0e-29
1	At1g29020	10126861	10120483	1	At1g53210	19848458	19851201	1.4e-57
1	At1g11430	3847273	3848938	1	At1g53260	19864576	19863061	3.0e-24
1	At1g22015	7753414	7751214	1	At1g53290	19875021	19876919	1.1e-41
1	At1g33430	12126032	12124418	1	At1g53290	19875021	19876919	2.1e-40
1	At1g12270	4172103	4174573	1	At1g53300	19883394	19886043	5.5e-18
1	At1g25280	8864948	8866595	1	At1g53320	19897097	19894905	1.1e-88
1	At1g07740	2400493	2399114	1	At1g53330	19899695	19901110	2.0e-49
1	At1g10920	3647004	3644587	1	At1g53350	19907567	19910580	2.2e-235
1	At1g50180	18587903	18590804	1	At1g53350	19907567	19910580	3.6e-154
1	At1g19160	6614815	6614153	1	At1g53360	19911185	19912216	1.2e-21
1	At1g46912	17275131	17276069	1	At1g53360	19911185	19912216	5.0e-35
1	At1g47340	17358934	17356563	1	At1g53370	19914184	19915314	4.3e-49
1	At1g53360	19911185	19912216	1	At1g53370	19914184	19915314	1.0e-98
1	At1g29300	10249485	10248106	1	At1g53380	19918370	19917009	1.8e-74
1	At1g16960	5799991	5800617	1	At1g53400	19928677	19930068	5.4e-42
1	At1g29740	10412982	10407365	1	At1g53420	19935162	19930294	6.3e-190
1	At1g29720	10395067	10393880	1	At1g53430	19938966	19944627	9.1e-79
1	At1g53420	19935162	19930294	1	At1g53430	19938966	19944627	8.3e-204
1	At1g07650	2366420	2359814	1	At1g53440	19949627	19955230	7.9e-254
1	At1g29750	10420454	10414056	1	At1g53440	19949627	19955230	1.2e-195
1	At1g53430	19938966	19944627	1	At1g53440	19949627	19955230	0.
1	At1g06870	2108831	2110641	1	At1g53530	19981917	19983446	5.5e-11
1	At1g23465	8330044	8330927	1	At1g53530	19981917	19983446	8.4e-37
1	At1g29960	10494797	10497271	1	At1g53530	19981917	19983446	1.8e-34
1	At1g07400	2275145	2275618	1	At1g53540	19984178	19984651	1.8e-48
1	At1g17080	5841529	5840451	1	At1g53560	19989628	19988576	2.9e-34
1	At1g29970	10501295	10499936	1	At1g53560	19989628	19988576	7.1e-15
1	At1g09000	2891114	2894990	1	At1g53570	19991059	19994401	3.1e-69
1	At1g06130	1860639	1858033	1	At1g53580	19996804	19995210	1.2e-12
1	At1g05500	1625097	1628939	1	At1g53590	20000224	20003795	4.0e-16
1	At1g50260	18625311	18621923	1	At1g53590	20000224	20003795	7.0e-11
1	At1g09410	3035445	3037562	1	At1g53600	20004931	20009463	1.9e-87
1	At1g32415	11695591	11697876	1	At1g53600	20004931	20009463	3.7e-114
1	At1g53610	20012988	20012664	1	At1g53620	20015575	20014394	5.6e-15
1	At1g32790	11877168	11875154	1	At1g53650	20034911	20032930	3.5e-90
1	At1g48230	17809932	17812272	1	At1g53660	20036950	20039614	8.8e-65
1	At1g17180	5872201	5872951	1	At1g53680	20042026	20042785	1.0e-70
1	At1g01940	323082	324719	1	At1g53720	20060680	20063176	3.2e-21
1	At1g44478	16855678	16854781	1	At1g53720	20060680	20063176	7.3e-16
1	At1g11130	3723135	3727178	1	At1g53730	20065439	20069143	5.5e-117
1	At1g45000	17011660	17014047	1	At1g53750	20071992	20069589	2.0e-85
1	At1g17270	5911617	5909436	1	At1g53770	20077376	20075128	3.9e-181
1	At1g53750	20071992	20069589	1	At1g53780	20080258	20077880	1.2e-188
1	At1g53360	19911185	19912216	1	At1g53790	20085062	20083362	1.6e-65
1	At1g53550	19987079	19988305	1	At1g53790	20085062	20083362	1.2e-58
1	At1g53250	19861353	19862824	1	At1g53800	20085556	20087988	2.6e-22
1	At1g53790	20085062	20083362	1	At1g53815	20094630	20093917	1.4e-32
1	At1g16470	5623116	5625433	1	At1g53850	20109460	20107799	3.1e-39
1	At1g47250	17321660	17323340	1	At1g53850	20109460	20107799	5.1e-37
1	At1g30320	10680330	10682834	1	At1g53860	20113126	20110833	1.3e-24
1	At1g22160	7823227	7823763	1	At1g53885	20123466	20123945	8.5e-12
1	At1g53870	20115963	20116725	1	At1g53890	20128528	20129290	5.9e-107
1	At1g53880	20118737	20121937	1	At1g53900	20131302	20134502	0.
1	At1g53920	20141393	20143305	1	At1g53940	20146947	20149448	8.7e-90
1	At1g53950	20151656	20150116	1	At1g53980	20153277	20153002	2.8e-20
1	At1g53940	20146947	20149448	1	At1g53990	20154684	20156420	6.9e-136
1	At1g54000	20160033	20158216	1	At1g54010	20164415	20162522	5.6e-189
1	At1g54010	20164415	20162522	1	At1g54020	20167374	20165473	4.1e-147
1	At1g54020	20167374	20165473	1	At1g54030	20171353	20173144	8.2e-62
1	At1g17370	5954818	5951835	1	At1g54080	20190492	20187591	2.6e-161
1	At1g23800	8414793	8412227	1	At1g54100	20202521	20199103	8.6e-51
1	At1g08960	2880094	2881880	1	At1g54115	20205786	20207720	2.9e-52
1	At1g17590	6051977	6050474	1	At1g54160	20222373	20221248	5.3e-35
1	At1g30500	10805878	10804718	1	At1g54160	20222373	20221248	2.8e-29
1	At1g31880	11447784	11450033	1	At1g54180	20231364	20232186	4.9e-32
1	At1g34430	12590062	12588005	1	At1g54220	20253875	20250127	4.3e-49
1	At1g54230	20254621	20255894	1	At1g54240	20256755	20258240	2.4e-24
1	At1g17520	6027217	6024952	1	At1g54260	20261007	20262843	4.3e-17
1	At1g51380	19051628	19053635	1	At1g54270	20264162	20265685	1.7e-116
1	At1g17500	6018750	6023194	1	At1g54280	20270960	20266433	0.
1	At1g16360	5595173	5593487	1	At1g54320	20281460	20279399	1.0e-134
1	At1g32510	11756980	11758098	1	At1g54330	20284547	20283382	5.6e-47
1	At1g04950	1407183	1403605	1	At1g54360	20294505	20296827	2.3e-78
1	At1g14800	5099567	5102553	1	At1g54430	20323221	20317523	5.6e-104
1	At1g35940	13379012	13385163	1	At1g54430	20323221	20317523	3.6e-270
1	At1g03960	1014084	1017471	1	At1g54450	20343202	20340237	1.6e-191
1	At1g08730	2779966	2788328	1	At1g54560	20383412	20375316	0.
1	At1g17580	6039446	6049302	1	At1g54560	20383412	20375316	0.
1	At1g03140	756223	754471	1	At1g54590	20396101	20395227	1.3e-94
1	At1g03740	934055	936025	1	At1g54610	20400569	20397629	3.0e-135
1	At1g09600	3108619	3111320	1	At1g54610	20400569	20397629	2.2e-146
1	At1g53050	19776242	19779199	1	At1g54610	20400569	20397629	1.3e-159
1	At1g54580	20393239	20394437	1	At1g54630	20406586	20405309	3.0e-55
1	At1g32600	11794782	11795663	1	At1g54640	20408474	20407559	3.4e-63
1	At1g08880	2847679	2847147	1	At1g54690	20418873	20418274	6.9e-49
1	At1g51060	18930616	18931111	1	At1g54690	20418873	20418274	2.1e-38
1	At1g03380	836155	840361	1	At1g54710	20424400	20420686	2.8e-145
1	At1g19450	6734624	6731662	1	At1g54730	20428138	20433645	1.9e-94
1	At1g28460	10006216	10006764	1	At1g54760	20437579	20438064	1.9e-46
1	At1g29960	10494797	10497271	1	At1g54760	20437579	20438064	6.8e-58
1	At1g09390	3031266	3033417	1	At1g54790	20447664	20444791	4.1e-83
1	At1g08970	2883147	2883842	1	At1g54830	20455339	20455992	4.2e-74
1	At1g20870	7260764	7259276	1	At1g54840	20457599	20456468	1.1e-48
1	At1g54840	20457599	20456468	1	At1g54850	20458107	20459661	1.1e-34
1	At1g24360	8640809	8643272	1	At1g54870	20462819	20464084	3.0e-25
1	At1g41855	15640046	15642179	1	At1g54926	20481440	20480291	8.6e-19
1	At1g08990	2889182	2890756	1	At1g54940	20485357	20488208	2.5e-170
1	At1g07690	2378073	2378997	1	At1g54950	20494942	20494195	5.1e-14
1	At1g47783	17599050	17599463	1	At1g54955	20497973	20498386	1.1e-36
1	At1g09000	2891114	2894990	1	At1g54960	20503590	20507254	3.4e-219
1	At1g53570	19991059	19994401	1	At1g54960	20503590	20507254	4.0e-69
1	At1g17420	5977505	5981377	1	At1g55020	20529465	20533810	8.5e-186
1	At1g48570	17961329	17959123	1	At1g55040	20538562	20542568	3.8e-46
1	At1g09050	2918034	2920861	1	At1g55050	20546449	20549279	8.7e-193
1	At1g53550	19987079	19988305	1	At1g55070	20555119	20556300	1.5e-71
1	At1g53790	20085062	20083362	1	At1g55070	20555119	20556300	6.5e-53
1	At1g03840	970057	967595	1	At1g55110	20566292	20564073	1.3e-92
1	At1g16280	5570481	5568476	1	At1g55150	20578301	20580808	1.8e-50
1	At1g20920	7285331	7288831	1	At1g55150	20578301	20580808	2.4e-103
1	At1g31970	11479901	11482687	1	At1g55150	20578301	20580808	1.5e-94
1	At1g52570	19590220	19587609	1	At1g55180	20591296	20588724	2.8e-124
1	At1g08770	2808936	2809565	1	At1g55190	20592117	20592686	5.6e-31
1	At1g17700	6089581	6090123	1	At1g55190	20592117	20592686	3.7e-34
1	At1g23540	8349775	8346931	1	At1g55200	20595716	20592976	7.6e-82
1	At1g32120	11552906	11558588	1	At1g55230	20606562	20607464	6.3e-33
1	At1g49470	18314222	18315130	1	At1g55230	20606562	20607464	3.3e-49
1	At1g55230	20606562	20607464	1	At1g55240	20608682	20609852	4.2e-113
1	At1g16250	5557208	5558691	1	At1g55270	20623592	20622000	1.1e-21
1	At1g22040	7768359	7769786	1	At1g55270	20623592	20622000	1.9e-27
1	At1g27420	9519095	9520507	1	At1g55270	20623592	20622000	4.1e-28
1	At1g30090	10560926	10559730	1	At1g55270	20623592	20622000	5.6e-31
1	At1g14130	4837037	4836038	1	At1g55290	20631064	20629875	7.4e-29
1	At1g50960	18893217	18895387	1	At1g55290	20631064	20629875	1.8e-32
1	At1g25370	8898921	8898033	1	At1g55340	20656271	20657135	1.7e-12
1	At1g48770	18043953	18044584	1	At1g55340	20656271	20657135	2.5e-12
1	At1g17900	6157915	6157361	1	At1g55400	20688553	20687918	5.5e-51
1	At1g55380	20682273	20680288	1	At1g55420	20697618	20695441	4.0e-289
1	At1g55420	20697618	20695441	1	At1g55430	20703288	20701315	1.1e-246
1	At1g26230	9075259	9072375	1	At1g55490	20722339	20719383	4.2e-200
1	At1g09810	3182832	3181140	1	At1g55500	20723869	20726116	4.9e-64
1	At1g27960	9745635	9742346	1	At1g55500	20723869	20726116	7.5e-69
1	At1g30120	10586461	10584334	1	At1g55510	20727148	20729171	2.0e-51
1	At1g55560	20760193	20758140	1	At1g55570	20761548	20763437	6.0e-233
1	At1g55190	20592117	20592686	1	At1g55640	20797437	20798000	3.4e-24
1	At1g04880	1378263	1376105	1	At1g55650	20800006	20802147	5.8e-49
1	At1g19410	6716430	6714483	1	At1g55660	20804360	20806006	1.1e-46
1	At1g36070	13471598	13468376	1	At1g55680	20810960	20808654	5.7e-125
1	At1g55380	20682273	20680288	1	At1g55700	20825267	20827306	4.2e-175
1	At1g55720	20834007	20832031	1	At1g55730	20837607	20835053	1.2e-181
1	At1g01640	231915	231164	1	At1g55760	20852173	20850783	6.9e-14
1	At1g21780	7652465	7653855	1	At1g55760	20852173	20850783	2.1e-88
1	At1g55790	20859735	20857458	1	At1g55800	20861901	20860588	1.1e-67
1	At1g26190	9060420	9057272	1	At1g55810	20864939	20867669	4.3e-17
1	At1g32060	11532648	11534386	1	At1g55810	20864939	20867669	9.9e-13
1	At1g55690	20815497	20812288	1	At1g55840	20877557	20879684	6.8e-17
1	At1g29780	10426935	10427600	1	At1g55900	20906828	20909085	1.4e-20
1	At1g12740	4342460	4344567	1	At1g55940	20929284	20926208	3.7e-105
1	At1g44810	16926061	16926951	1	At1g55950	20931115	20930504	3.3e-19
1	At1g16710	5714685	5721775	1	At1g55970	20941955	20936116	5.4e-314
1	At1g55980	20945478	20942564	1	At1g56000	20947814	20949766	4.2e-168
1	At1g01660	242608	240057	1	At1g56040	20965535	20964021	9.5e-32
1	At1g56030	20962215	20960763	1	At1g56040	20965535	20964021	2.9e-66
1	At1g30580	10835436	10831935	1	At1g56050	20967458	20969846	4.6e-68
1	At1g05340	1559645	1559078	1	At1g56060	20970798	20970402	1.8e-11
1	At1g06220	1900523	1904582	1	At1g56070	20974742	20971910	4.9e-158
1	At1g16520	5648897	5650991	1	At1g56080	20979880	20978122	2.8e-77
1	At1g07650	2366420	2359814	1	At1g56120	20996737	20990953	1.6e-152
1	At1g56120	20996737	20990953	1	At1g56130	21004552	20998596	1.3e-299
1	At1g16670	5697839	5699485	1	At1g56140	21011390	21005373	3.7e-89
1	At1g24650	8734556	8737301	1	At1g56140	21011390	21005373	9.2e-77
1	At1g56130	21004552	20998596	1	At1g56140	21011390	21005373	0.
1	At1g53440	19949627	19955230	1	At1g56145	21017599	21011890	1.5e-188
1	At1g56140	21011390	21005373	1	At1g56145	21017599	21011890	0.
1	At1g16510	5645220	5644777	1	At1g56150	21021097	21021429	7.2e-31
1	At1g16490	5630837	5629852	1	At1g56160	21026049	21027109	5.5e-59
1	At1g08970	2883147	2883842	1	At1g56170	21028783	21029382	2.1e-47
1	At1g54830	20455339	20455992	1	At1g56170	21028783	21029382	2.1e-47
1	At1g30475	10789699	10788483	1	At1g56200	21034517	21035551	3.1e-23
1	At1g22990	8139210	8140034	1	At1g56210	21039380	21040684	3.8e-15
1	At1g09155	2950844	2949833	1	At1g56240	21061074	21060016	2.9e-105
1	At1g56240	21061074	21060016	1	At1g56250	21066509	21065411	1.1e-135
1	At1g02750	602673	604134	1	At1g56280	21078390	21077031	2.6e-17
1	At1g02620	557092	557668	1	At1g56330	21092143	21090510	6.1e-50
1	At1g09180	2965149	2965943	1	At1g56330	21092143	21090510	1.0e-77
1	At1g08450	2671797	2668005	1	At1g56340	21096295	21093724	7.1e-127
1	At1g09210	2976657	2973219	1	At1g56340	21096295	21093724	3.2e-177
1	At1g33330	12084948	12086218	1	At1g56350	21098505	21101491	7.6e-12
1	At1g52940	19720070	19727384	1	At1g56360	21104507	21102268	2.2e-91
1	At1g12530	4270766	4269120	1	At1g56420	21127899	21126437	3.3e-19
1	At1g09240	2984952	2985914	1	At1g56430	21140688	21141662	6.0e-130
1	At1g56510	21171369	21175925	1	At1g56540	21185329	21188971	0.
1	At1g09310	3009111	3009650	1	At1g56580	21202567	21202067	5.0e-62
1	At1g30020	10516331	10515858	1	At1g56580	21202567	21202067	8.1e-23
1	At1g10730	3565464	3567780	1	At1g56590	21208362	21205915	2.7e-38
1	At1g09350	3019890	3021216	1	At1g56600	21211285	21212956	6.5e-156
1	At1g45201	17126329	17130902	1	At1g56630	21230608	21227258	6.4e-100
1	At1g09390	3031266	3033417	1	At1g56670	21245353	21247630	4.5e-148
1	At1g54790	20447664	20444791	1	At1g56670	21245353	21247630	1.8e-82
1	At1g09410	3035445	3037562	1	At1g56690	21257482	21259596	2.8e-281
1	At1g23440	8321929	8324008	1	At1g56700	21260408	21261305	6.8e-74
1	At1g02460	507099	504897	1	At1g56710	21263587	21261871	1.7e-141
1	At1g10640	3516932	3515479	1	At1g56710	21263587	21261871	2.5e-83
1	At1g48100	17770590	17773294	1	At1g56710	21263587	21261871	5.0e-133
1	At1g01540	195980	198383	1	At1g56720	21269224	21267295	1.9e-127
1	At1g09440	3047395	3045515	1	At1g56720	21269224	21267295	6.8e-161
1	At1g09540	3086335	3087691	1	At1g57560	21320516	21321624	2.4e-97
1	At1g33790	12256970	12260412	1	At1g57570	21325382	21327949	2.4e-119
1	At1g52130	19406032	19404288	1	At1g57570	21325382	21327949	2.7e-86
1	At1g20795	7227555	7226299	1	At1g57580	21328744	21329917	4.2e-77
1	At1g57565	21323300	21323878	1	At1g57580	21328744	21329917	2.6e-74
1	At1g09550	3092256	3089735	1	At1g57590	21333309	21331123	1.3e-125
1	At1g09575	3102834	3101853	1	At1g57610	21342077	21341114	9.0e-111
1	At1g09580	3104659	3106094	1	At1g57620	21346528	21348246	5.7e-86
1	At1g21900	7692316	7691154	1	At1g57620	21346528	21348246	9.5e-68
1	At1g26690	9225669	9224286	1	At1g57620	21346528	21348246	3.0e-41
1	At1g09590	3106551	3107608	1	At1g57660	21359232	21360029	1.2e-85
1	At1g47370	17371143	17368338	1	At1g57670	21363537	21360834	2.9e-43
1	At1g09600	3108619	3111320	1	At1g57700	21374716	21377525	4.3e-219
1	At1g33770	12242106	12244442	1	At1g57700	21374716	21377525	3.3e-136
1	At1g53050	19776242	19779199	1	At1g57700	21374716	21377525	6.6e-163
1	At1g54610	20400569	20397629	1	At1g57700	21374716	21377525	2.1e-127
1	At1g02930	662191	661363	1	At1g57720	21381538	21383779	2.1e-12
1	At1g09640	3120164	3122154	1	At1g57720	21381538	21383779	8.0e-183
1	At1g31800	11396421	11399451	1	At1g57750	21389344	21387851	9.0e-40
1	At1g09645	3123157	3124349	1	At1g57760	21393747	21398199	4.0e-21
1	At1g06820	2096219	2093144	1	At1g57770	21398919	21401800	2.8e-51
1	At1g49360	18273091	18271006	1	At1g57790	21409301	21408243	6.4e-46
1	At1g57800	21415948	21412412	1	At1g57820	21421567	21418007	5.3e-257
1	At1g09665	3133097	3133676	1	At1g57850	21430355	21431014	1.1e-50
1	At1g47370	17371143	17368338	1	At1g57850	21430355	21431014	1.4e-52
1	At1g09590	3106551	3107608	1	At1g57860	21434492	21433699	1.2e-85
1	At1g57660	21359232	21360029	1	At1g57860	21434492	21433699	4.3e-88
1	At1g09840	3199526	3196116	1	At1g57870	21438542	21435023	5.7e-212
1	At1g09860	3205289	3204138	1	At1g57990	21446537	21445365	5.2e-115
1	At1g19770	6832417	6833693	1	At1g57990	21446537	21445365	3.9e-55
1	At1g57980	21444397	21443109	1	At1g57990	21446537	21445365	3.4e-150
1	At1g05940	1803941	1801364	1	At1g58030	21471806	21467850	1.8e-72
1	At1g48650	17998837	17993338	1	At1g58060	21505440	21493145	1.3e-149
1	At1g58050	21491504	21482255	1	At1g58060	21505440	21493145	0.
1	At1g09795	3173590	3176692	1	At1g58080	21511094	21508227	3.3e-168
1	At1g53325	19899401	19898895	1	At1g58090	21514175	21515290	5.8e-61
1	At1g35560	13117102	13116077	1	At1g58100	21517550	21516345	6.6e-44
1	At1g35490	13061834	13063144	1	At1g58110	21521039	21519584	3.7e-32
1	At1g55210	20602287	20601724	1	At1g58170	21539853	21540410	2.3e-50
1	At1g23730	8395954	8398003	1	At1g58180	21543376	21541675	2.7e-40
1	At1g07390	2269891	2274664	1	At1g58190	21544385	21551661	3.7e-90
1	At1g09720	3147305	3144440	1	At1g58210	21557286	21561721	2.2e-233
1	At1g09710	3141121	3144234	1	At1g58220	21566334	21562053	5.2e-124
1	At1g03060	726891	712971	1	At1g58230	21577371	21582530	1.3e-104
1	At1g16410	5608856	5611112	1	At1g58260	21609417	21611660	1.8e-135
1	At1g58260	21609417	21611660	1	At1g58265	21614574	21615053	1.2e-46
1	At1g09935	3235532	3234062	1	At1g58280	21626118	21624162	1.6e-59
1	At1g09940	3239264	3237226	1	At1g58290	21629716	21627693	7.3e-212
1	At1g14870	5129453	5128586	1	At1g58320	21638968	21637788	2.7e-31
1	At1g09950	3241543	3240851	1	At1g58330	21644815	21645492	1.8e-66
1	At1g09980	3260868	3256543	1	At1g58350	21670492	21666796	0.
1	At1g10010	3265978	3268728	1	At1g58360	21680288	21683978	1.1e-199
1	At1g10050	3279272	3283446	1	At1g58370	21688416	21691874	3.2e-312
1	At1g58390	21697556	21694627	1	At1g58400	21702783	21699830	2.0e-305
1	At1g58400	21702783	21699830	1	At1g58410	21707920	21704951	3.1e-300
1	At1g10140	3323475	3322972	1	At1g58420	21711072	21711611	8.0e-32
1	At1g06990	2148392	2150008	1	At1g58430	21716657	21715349	5.6e-95
1	At1g10090	3295273	3290574	1	At1g58520	21737475	21741830	5.8e-251
1	At1g22100	7800019	7798012	1	At1g58643	21771007	21773121	3.6e-178
1	At1g58380	21692780	21693750	1	At1g58684	21774882	21773686	9.0e-127
1	At1g58390	21697556	21694627	1	At1g58807	21784239	21787458	0.
1	At1g58602	21763832	21767430	1	At1g58807	21784239	21787458	0.
1	At1g58807	21784239	21787458	1	At1g58848	21795374	21799120	0.
1	At1g58643	21771007	21773121	1	At1g58936	21807265	21809379	2.6e-262
1	At1g58684	21774882	21773686	1	At1g58983	21811140	21809944	9.0e-127
1	At1g58480	21733578	21735009	1	At1g59030	21813288	21811858	2.1e-175
1	At1g58766	21780430	21778051	1	At1g59077	21816688	21814309	0.
1	At1g58410	21707920	21704951	1	At1g59218	21832063	21835378	1.0e-279
1	At1g58848	21795374	21799120	1	At1g59218	21832063	21835378	0.
1	At1g58936	21807265	21809379	1	At1g59312	21843523	21845637	2.6e-262
1	At1g58983	21811140	21809944	1	At1g59359	21847398	21846202	9.0e-127
1	At1g59030	21813288	21811858	1	At1g59406	21849546	21848116	1.1e-190
1	At1g17450	5995038	5988636	1	At1g59453	21857049	21850567	0.
1	At1g59077	21816688	21814309	1	At1g59453	21857049	21850567	0.
1	At1g10150	3326162	3327406	1	At1g59510	21863433	21864578	7.2e-128
1	At1g01950	325473	330403	1	At1g59540	21877748	21883047	2.4e-51
1	At1g12430	4238550	4234120	1	At1g59540	21877748	21883047	2.8e-51
1	At1g14570	4983765	4987187	1	At1g59550	21884453	21883314	1.2e-57
1	At1g54150	20219147	20220970	1	At1g59560	21885406	21887297	1.8e-11
1	At1g10210	3349581	3350778	1	At1g59580	21888186	21889408	3.8e-176
1	At1g10220	3352161	3354692	1	At1g59590	21891525	21892160	1.6e-39
1	At1g10290	3370776	3377122	1	At1g59610	21897078	21904445	0.
1	At1g14830	5111465	5107694	1	At1g59610	21897078	21904445	1.8e-67
1	At1g59218	21832063	21835378	1	At1g59620	21906292	21909192	9.7e-214
1	At1g53325	19899401	19898895	1	At1g59630	21911620	21910842	7.8e-57
1	At1g58090	21514175	21515290	1	At1g59630	21911620	21910842	2.5e-85
1	At1g10410	3419265	3416843	1	At1g59650	21923764	21926335	1.4e-171
1	At1g13970	4781879	4779739	1	At1g59650	21923764	21926335	6.6e-87
1	At1g10390	3412046	3407266	1	At1g59660	21928358	21932898	3.6e-233
1	At1g47730	17567546	17566371	1	At1g59675	21936068	21935498	4.9e-20
1	At1g50870	18858815	18860005	1	At1g59690	21939485	21938975	2.6e-14
1	At1g10360	3396808	3395740	1	At1g59700	21940124	21941428	2.7e-63
1	At1g27130	9425569	9426584	1	At1g59700	21940124	21941428	4.0e-53
